transaction_id,item_name,date,time,period,purchase_cost,branch_location
TXN111638,Rasgulla,2024-10-22,21:30:50,Evening,42.51,Vijayanagar
TXN111639,Jalebi,2024-06-13,16:50:33,Afternoon,604.33,HSR Layout
TXN111640,Dharwad Peda,2024-12-23,22:03:56,Night,384.45,Koramangala
TXN111641,Badam Milk,2025-01-09,08:48:57,Morning,120.56,Vijayanagar
TXN111642,Sohan Papdi,2025-04-20,13:37:08,Afternoon,165.33,Koramangala
TXN111643,Badam Milk,2024-07-20,15:02:51,Afternoon,47.64,Basavanagudi
TXN111644,Gulab Jamun,2024-10-23,21:49:23,Evening,62.91,Vijayanagar
TXN111645,Chiroti,2025-04-03,10:57:17,Morning,160.7,Koramangala
TXN111646,Kaju Katli,2024-10-09,15:24:40,Afternoon,1415.36,Malleswaram
TXN111647,Rasgulla,2025-06-04,10:53:45,Morning,162.72,RR Nagar
TXN111648,Pista Roll,2025-01-10,10:16:37,Morning,1294.1,Basavanagudi
TXN111649,Samosa,2024-09-02,09:12:33,Morning,40.409211568979934,Vijayanagar
TXN111650,Pista Roll,2024-04-28,13:00:10,Afternoon,781.67,Jayanagar
TXN111651,Badam Milk,2025-06-07,17:48:01,Evening,173.7,Vijayanagar
TXN111652,Laddoo (Boondi),2024-12-05,19:59:47,Evening,556.65,Jayanagar
TXN111653,Milk Burfi,2025-03-13,19:08:49,Evening,721.79,HSR Layout
TXN111654,Chiroti,2024-01-19,18:59:56,Evening,235.9,Jayanagar
TXN111655,Badam Milk,2024-12-23,12:41:10,Afternoon,121.25,Vijayanagar
TXN111656,Samosa,2024-04-27,11:32:28,Morning,33.16,Electronic City
TXN111657,Badam Milk,2025-06-09,22:04:17,Night,43.05,Vijayanagar
TXN111658,Jalebi,2024-09-01,15:52:17,Afternoon,601.58,Jayanagar
TXN111659,Gulab Jamun,2025-01-27,09:40:51,Morning,38.88,Koramangala
TXN111660,Jalebi,2024-12-30,13:30:18,Afternoon,416.58,Koramangala
TXN111661,Kaju Katli,2024-03-17,20:18:15,Evening,592.98,HSR Layout
TXN111662,Badam Milk,2024-09-25,13:24:47,Afternoon,188.04,RR Nagar
TXN111663,Milk Burfi,2024-09-05,08:57:55,Morning,470.41,Indiranagar
TXN111664,Samosa,2024-08-28,08:04:51,Morning,61.65,Indiranagar
TXN111665,Kaju Katli,2025-04-02,16:02:21,Afternoon,1190.85,Koramangala
TXN111666,Samosa,2024-10-19,13:06:02,Afternoon,85.1,Electronic City
TXN111667,Mysore Pak,2024-07-31,20:15:04,Evening,917.24,Basavanagudi
TXN111668,Rasgulla,2024-06-05,19:42:56,Evening,69.12,Jayanagar
TXN111669,Sohan Papdi,2025-06-16,11:31:21,Morning,337.29,Basavanagudi
TXN111670,Kesar Peda,2024-03-20,08:56:12,Morning,446.9,Jayanagar
TXN111671,Samosa,2025-07-05,08:38:23,Morning,41.65996373668038,Malleswaram
TXN111672,Milk Burfi,2025-04-21,08:25:32,Morning,633.93,Indiranagar
TXN111673,Gulab Jamun,2024-10-29,22:02:03,Night,36.2,Vijayanagar
TXN111674,Chiroti,2025-02-22,09:19:27,Morning,274.07,Malleswaram
TXN111675,Milk Burfi,2024-08-13,17:44:49,Evening,701.4,Jayanagar
TXN111676,Mysore Pak,2024-04-27,11:43:33,Morning,479.01,Indiranagar
TXN111677,Pista Roll,2024-02-15,19:01:12,Evening,2151.69,Indiranagar
TXN111678,Jalebi,2025-02-03,20:58:30,Evening,496.94,Electronic City
TXN111679,Badam Milk,2025-06-29,16:47:07,Afternoon,71.82,Vijayanagar
TXN111680,Jalebi,2024-03-02,10:00:10,Morning,723.48,Vijayanagar
TXN111681,Samosa,2025-04-02,20:01:12,Evening,64.18,Indiranagar
TXN111682,Kesar Peda,2024-03-14,13:33:39,Afternoon,1128.3,Koramangala
TXN111683,Badam Milk,2024-04-21,09:43:15,Morning,70.62,Indiranagar
TXN111684,Samosa,2025-03-08,22:15:53,Night,87.38,Jayanagar
TXN111685,Jalebi,2024-11-05,18:04:34,Evening,343.82,Koramangala
TXN111686,Jalebi,2024-09-06,15:40:11,Afternoon,346.66,Malleswaram
TXN111687,Milk Burfi,2024-03-19,15:52:31,Afternoon,449.53,RR Nagar
TXN111688,Samosa,2024-05-02,20:23:33,Evening,74.99,Malleswaram
TXN111689,Kesar Peda,2024-05-18,09:18:56,Morning,731.55,Electronic City
TXN111690,Chiroti,2024-09-07,19:08:10,Evening,384.52,RR Nagar
TXN111691,Mysore Pak,2024-06-03,14:26:02,Afternoon,671.85,Basavanagudi
TXN111692,Mysore Pak,2024-04-27,17:25:22,Evening,231.18,HSR Layout
TXN111693,Milk Burfi,2024-03-06,19:09:25,Evening,546.3,Vijayanagar
TXN111694,Kesar Peda,2025-05-03,22:39:08,Night,676.14,HSR Layout
TXN111695,Kesar Peda,2024-11-08,13:04:34,Afternoon,561.17,Electronic City
TXN111696,Badam Milk,2025-01-03,08:48:07,Morning,86.91,Indiranagar
TXN111697,Sohan Papdi,2024-10-18,13:23:05,Afternoon,811.5,Koramangala
TXN111698,Kaju Katli,2024-05-24,13:28:59,Afternoon,1533.52,Malleswaram
TXN111699,Laddoo (Boondi),2025-01-18,18:03:11,Evening,871.26,HSR Layout
TXN111700,Mysore Pak,2024-11-19,12:54:03,Afternoon,395.92,Vijayanagar
TXN111701,Pista Roll,2024-03-21,21:05:37,Evening,1003.66,RR Nagar
TXN111702,Mysore Pak,2025-04-27,16:46:31,Afternoon,1155.24,Basavanagudi
TXN111703,Chiroti,2024-03-24,10:19:33,Morning,230.36,Basavanagudi
TXN111704,Sohan Papdi,2025-07-11,17:02:57,Evening,810.76,Indiranagar
TXN111705,Pista Roll,2024-09-25,22:05:05,Night,395.15,Koramangala
TXN111706,Mysore Pak,2025-03-29,22:37:53,Night,771.23,Indiranagar
TXN111707,Chiroti,2024-12-13,10:13:26,Morning,372.18,HSR Layout
TXN111708,Samosa,2024-04-27,10:12:29,Morning,49.85,RR Nagar
TXN111709,Kaju Katli,2025-06-20,12:23:06,Afternoon,2228.69,Malleswaram
TXN111710,Mysore Pak,2024-02-21,09:47:13,Morning,1110.84,Jayanagar
TXN111711,Gulab Jamun,2024-07-06,14:23:41,Afternoon,148.89,Basavanagudi
TXN111712,Badam Milk,2025-04-06,17:06:59,Evening,86.23,Jayanagar
TXN111713,Dharwad Peda,2024-11-21,14:49:10,Afternoon,616.34,Koramangala
TXN111714,Kesar Peda,2024-05-02,12:11:43,Afternoon,311.08,Vijayanagar
TXN111715,Pista Roll,2024-08-26,15:49:26,Afternoon,770.18,Jayanagar
TXN111716,Mysore Pak,2024-06-16,08:41:23,Morning,722.29,Indiranagar
TXN111717,Rasgulla,2024-06-04,19:44:29,Evening,53.71,Basavanagudi
TXN111718,Chiroti,2025-03-23,18:39:57,Evening,231.3,Koramangala
TXN111719,Mysore Pak,2024-07-14,12:49:33,Afternoon,1123.84,Malleswaram
TXN111720,Badam Milk,2025-05-15,12:41:23,Afternoon,184.26,RR Nagar
TXN111721,Milk Burfi,2025-01-01,19:42:00,Evening,385.65,Koramangala
TXN111722,Sohan Papdi,2024-11-07,22:57:16,Night,480.17,Jayanagar
TXN111723,Kaju Katli,2024-11-27,22:24:54,Night,1028.0,RR Nagar
TXN111724,Dharwad Peda,2024-04-22,21:55:42,Evening,329.06,Electronic City
TXN111725,Halwa (Assorted),2025-04-27,08:52:21,Morning,284.88,Electronic City
TXN111726,Badam Milk,2024-05-30,11:56:15,Morning,171.02,Vijayanagar
TXN111727,Samosa,2024-03-17,13:54:47,Afternoon,77.85,Jayanagar
TXN111728,Samosa,2024-01-27,09:06:50,Morning,62.54,Basavanagudi
TXN111729,Dharwad Peda,2024-03-07,15:36:23,Afternoon,1028.23,Malleswaram
TXN111730,Kesar Peda,2024-02-22,13:38:43,Afternoon,268.87,Indiranagar
TXN111731,Badam Milk,2025-01-19,13:13:46,Afternoon,183.57,HSR Layout
TXN111732,Sohan Papdi,2024-10-08,09:07:10,Morning,319.85,Indiranagar
TXN111733,Badam Milk,2024-05-08,19:24:52,Evening,104.56,Indiranagar
TXN111734,Mysore Pak,2024-12-06,17:17:37,Evening,768.13,HSR Layout
TXN111735,Kaju Katli,2024-12-26,11:42:28,Morning,1952.15,Electronic City
TXN111736,Laddoo (Boondi),2024-07-04,19:28:34,Evening,853.8,Vijayanagar
TXN111737,Jalebi,2024-01-26,20:55:05,Evening,280.93,Jayanagar
TXN111738,Jalebi,2025-01-27,09:28:12,Morning,565.22,Jayanagar
TXN111739,Sohan Papdi,2024-07-11,20:24:50,Evening,188.87,Basavanagudi
TXN111740,Dharwad Peda,2024-03-09,22:24:54,Night,620.01,HSR Layout
TXN111741,Milk Burfi,2024-09-19,12:16:03,Afternoon,322.35,Koramangala
TXN111742,Kesar Peda,2024-04-24,14:29:09,Afternoon,380.46,Electronic City
TXN111743,Laddoo (Boondi),2024-04-27,15:02:29,Afternoon,580.48,Malleswaram
TXN111744,Sohan Papdi,2025-05-21,08:09:47,Morning,677.79,Basavanagudi
TXN111745,Rasgulla,2024-07-28,11:31:52,Morning,128.73,HSR Layout
TXN111746,Badam Milk,2024-01-26,18:01:09,Evening,51.67,Malleswaram
TXN111747,Sohan Papdi,2025-02-03,10:39:55,Morning,734.12,RR Nagar
TXN111748,Kaju Katli,2025-03-31,12:13:33,Afternoon,610.12,Vijayanagar
TXN111749,Badam Milk,2025-03-20,17:55:03,Evening,163.64,Electronic City
TXN111750,Kaju Katli,2025-02-27,13:08:14,Afternoon,2247.68,RR Nagar
TXN111751,Chiroti,2024-06-02,15:12:04,Afternoon,411.49,Electronic City
TXN111752,Halwa (Assorted),2025-05-21,17:04:48,Evening,314.76,HSR Layout
TXN111753,Sohan Papdi,2025-06-17,12:42:41,Afternoon,454.34,HSR Layout
TXN111754,Samosa,2025-01-05,12:53:23,Afternoon,45.47,Jayanagar
TXN111755,Kesar Peda,2024-11-17,09:03:33,Morning,738.53,Basavanagudi
TXN111756,Mysore Pak,2025-02-13,11:19:20,Morning,508.24,Electronic City
TXN111757,Badam Milk,2024-11-20,12:55:13,Afternoon,197.2,Jayanagar
TXN111758,Sohan Papdi,2024-10-02,21:29:53,Evening,250.52,Electronic City
TXN111759,Kaju Katli,2025-01-30,22:34:49,Night,962.05,RR Nagar
TXN111760,Mysore Pak,2024-02-02,09:11:57,Morning,456.65,HSR Layout
TXN111761,Halwa (Assorted),2025-06-28,14:55:52,Afternoon,185.35,Jayanagar
TXN111762,Kaju Katli,2025-04-18,17:44:17,Evening,2397.82,Jayanagar
TXN111763,Rasgulla,2024-02-25,10:55:21,Morning,88.36,RR Nagar
TXN111764,Badam Milk,2025-06-26,09:25:38,Morning,66.22,RR Nagar
TXN111765,Milk Burfi,2024-08-09,18:00:54,Evening,220.18,RR Nagar
TXN111766,Sohan Papdi,2024-07-02,17:37:55,Evening,580.85,HSR Layout
TXN111767,Samosa,2024-08-29,08:55:00,Morning,28.19,Basavanagudi
TXN111768,Kesar Peda,2024-10-19,19:37:48,Evening,1415.64,Koramangala
TXN111769,Sohan Papdi,2024-12-02,10:52:37,Morning,591.61,Basavanagudi
TXN111770,Mysore Pak,2025-07-10,18:55:00,Evening,919.19,Jayanagar
TXN111771,Mysore Pak,2025-04-06,15:45:51,Afternoon,269.76,Indiranagar
TXN111772,Halwa (Assorted),2024-05-28,17:47:29,Evening,697.05,Indiranagar
TXN111773,Mysore Pak,2024-07-13,13:21:53,Afternoon,284.47,Electronic City
TXN111774,Dharwad Peda,2024-11-22,22:03:59,Night,1280.07,Electronic City
TXN111775,Sohan Papdi,2025-02-16,16:23:58,Afternoon,731.41,HSR Layout
TXN111776,Halwa (Assorted),2024-06-18,14:21:58,Afternoon,205.46,Malleswaram
TXN111777,Badam Milk,2024-02-01,20:03:59,Evening,234.11,Vijayanagar
TXN111778,Laddoo (Boondi),2025-03-13,17:51:09,Evening,498.01,Basavanagudi
TXN111779,Jalebi,2024-05-16,19:34:30,Evening,650.05,Vijayanagar
TXN111780,Jalebi,2024-08-31,13:03:00,Afternoon,574.73,Koramangala
TXN111781,Gulab Jamun,2024-02-13,11:48:57,Morning,132.21,Vijayanagar
TXN111782,Samosa,2025-04-16,12:48:43,Afternoon,46.27,Koramangala
TXN111783,Milk Burfi,2025-01-16,21:02:51,Evening,499.92,Koramangala
TXN111784,Halwa (Assorted),2024-03-25,09:52:57,Morning,867.5,Basavanagudi
TXN111785,Milk Burfi,2025-01-07,20:53:31,Evening,437.39,Koramangala
TXN111786,Pista Roll,2025-06-16,13:53:12,Afternoon,2064.75,HSR Layout
TXN111787,Jalebi,2024-07-05,18:35:58,Evening,160.9,Malleswaram
TXN111788,Dharwad Peda,2025-01-03,16:03:30,Afternoon,576.63,Indiranagar
TXN111789,Kesar Peda,2025-05-23,20:43:17,Evening,1074.08,Vijayanagar
TXN111790,Pista Roll,2025-05-23,16:37:28,Afternoon,1128.57,Vijayanagar
TXN111791,Kesar Peda,2024-04-05,09:38:41,Morning,885.45,Koramangala
TXN111792,Dharwad Peda,2025-05-14,15:39:45,Afternoon,555.88,Malleswaram
TXN111793,Samosa,2025-05-06,16:19:49,Afternoon,29.84,Electronic City
TXN111794,Jalebi,2024-12-29,19:01:47,Evening,316.51,Electronic City
TXN111795,Kesar Peda,2024-06-19,20:17:14,Evening,1336.63,Malleswaram
TXN111796,Kaju Katli,2025-02-09,19:04:25,Evening,1076.52,Basavanagudi
TXN111797,Jalebi,2024-04-24,08:04:25,Morning,515.13,Electronic City
TXN111798,Gulab Jamun,2024-07-22,18:22:21,Evening,120.98,Vijayanagar
TXN111799,Kaju Katli,2024-11-15,14:57:52,Afternoon,1876.64,Vijayanagar
TXN111800,Badam Milk,2024-07-16,11:17:26,Morning,98.9,RR Nagar
TXN111801,Rasgulla,2025-07-02,15:33:00,Afternoon,89.53,Electronic City
TXN111802,Rasgulla,2024-07-24,15:45:01,Afternoon,139.03,Jayanagar
TXN111803,Pista Roll,2024-08-17,19:49:03,Evening,580.06,Malleswaram
TXN111804,Sohan Papdi,2024-03-15,17:46:38,Evening,644.79,Koramangala
TXN111805,Kesar Peda,2025-01-06,14:31:27,Afternoon,1398.23,RR Nagar
TXN111806,Mysore Pak,2024-06-12,18:35:20,Evening,326.64,Koramangala
TXN111807,Jalebi,2025-01-16,15:23:06,Afternoon,465.82,Koramangala
TXN111808,Gulab Jamun,2024-08-10,20:24:02,Evening,65.05,RR Nagar
TXN111809,Dharwad Peda,2024-11-08,14:39:43,Afternoon,1084.58,Basavanagudi
TXN111810,Jalebi,2024-12-28,12:31:37,Afternoon,246.24,Jayanagar
TXN111811,Chiroti,2025-05-20,20:38:16,Evening,240.85,Electronic City
TXN111812,Kesar Peda,2025-03-07,08:22:39,Morning,459.19,RR Nagar
TXN111813,Gulab Jamun,2024-03-16,11:28:21,Morning,50.51,Koramangala
TXN111814,Chiroti,2024-11-18,15:02:50,Afternoon,362.22,Jayanagar
TXN111815,Laddoo (Boondi),2024-12-15,22:06:23,Night,474.65,HSR Layout
TXN111816,Pista Roll,2024-11-27,20:56:35,Evening,627.44,Koramangala
TXN111817,Samosa,2024-07-01,17:28:06,Evening,58.24,HSR Layout
TXN111818,Pista Roll,2025-05-14,11:47:01,Morning,780.77,Basavanagudi
TXN111819,Pista Roll,2024-03-11,19:54:20,Evening,487.38,RR Nagar
TXN111820,Mysore Pak,2025-06-19,11:23:03,Morning,602.69,Vijayanagar
TXN111821,Mysore Pak,2025-03-26,09:27:52,Morning,389.77,Jayanagar
TXN111822,Halwa (Assorted),2024-03-11,11:28:39,Morning,357.41,HSR Layout
TXN111823,Rasgulla,2025-04-25,15:48:12,Afternoon,102.08,RR Nagar
TXN111824,Badam Milk,2024-01-31,10:30:07,Morning,225.97,Electronic City
TXN111825,Pista Roll,2024-10-29,11:15:23,Morning,2111.91,Koramangala
TXN111826,Sohan Papdi,2025-06-29,22:39:49,Night,417.82,Electronic City
TXN111827,Milk Burfi,2024-10-23,19:12:21,Evening,693.67,RR Nagar
TXN111828,Samosa,2024-12-31,11:19:21,Morning,72.16,Vijayanagar
TXN111829,Samosa,2024-05-31,08:50:39,Morning,20.228076127204506,Jayanagar
TXN111830,Kaju Katli,2024-03-22,13:35:49,Afternoon,667.08,Koramangala
TXN111831,Badam Milk,2024-01-30,12:03:43,Afternoon,56.89,Basavanagudi
TXN111832,Milk Burfi,2024-09-28,13:00:03,Afternoon,306.31,Malleswaram
TXN111833,Gulab Jamun,2024-11-09,08:53:13,Morning,107.73,HSR Layout
TXN111834,Pista Roll,2024-09-06,17:36:30,Evening,1046.86,Electronic City
TXN111835,Pista Roll,2025-06-14,11:36:29,Morning,1410.68,Basavanagudi
TXN111836,Samosa,2024-03-29,19:38:29,Evening,59.79,Koramangala
TXN111837,Pista Roll,2024-12-28,21:06:31,Evening,2142.62,Electronic City
TXN111838,Gulab Jamun,2025-04-23,16:46:14,Afternoon,142.17,HSR Layout
TXN111839,Badam Milk,2024-06-16,08:42:02,Morning,127.35,RR Nagar
TXN111840,Mysore Pak,2024-03-26,12:56:47,Afternoon,834.73,Electronic City
TXN111841,Gulab Jamun,2025-03-24,17:37:39,Evening,66.25,Basavanagudi
TXN111842,Dharwad Peda,2025-06-26,20:28:03,Evening,1216.03,HSR Layout
TXN111843,Kaju Katli,2025-02-17,17:16:37,Evening,1457.81,Electronic City
TXN111844,Badam Milk,2024-02-25,17:25:47,Evening,137.96,Jayanagar
TXN111845,Badam Milk,2025-05-12,09:38:39,Morning,100.17,Jayanagar
TXN111846,Rasgulla,2024-11-25,08:28:40,Morning,118.47,Basavanagudi
TXN111847,Halwa (Assorted),2024-03-23,09:31:37,Morning,721.29,Indiranagar
TXN111848,Halwa (Assorted),2024-12-17,21:17:52,Evening,267.68,Malleswaram
TXN111849,Mysore Pak,2025-03-07,13:51:44,Afternoon,288.79,Electronic City
TXN111850,Samosa,2024-02-23,08:39:58,Morning,54.62,Indiranagar
TXN111851,Laddoo (Boondi),2025-07-06,16:11:46,Afternoon,570.73,Jayanagar
TXN111852,Mysore Pak,2025-01-28,20:38:24,Evening,438.24,HSR Layout
TXN111853,Milk Burfi,2025-06-26,14:03:01,Afternoon,877.4,Indiranagar
TXN111854,Sohan Papdi,2024-08-30,19:06:52,Evening,385.91,Basavanagudi
TXN111855,Laddoo (Boondi),2025-04-29,13:55:24,Afternoon,578.23,RR Nagar
TXN111856,Chiroti,2025-01-29,09:36:46,Morning,351.68,Koramangala
TXN111857,Pista Roll,2024-12-07,22:09:44,Night,822.69,Koramangala
TXN111858,Chiroti,2024-07-04,18:41:16,Evening,123.5,Basavanagudi
TXN111859,Dharwad Peda,2024-09-23,11:48:12,Morning,1180.07,Malleswaram
TXN111860,Chiroti,2025-03-23,19:24:30,Evening,102.01,Basavanagudi
TXN111861,Badam Milk,2025-06-12,11:33:02,Morning,225.58,Basavanagudi
TXN111862,Chiroti,2024-09-09,17:06:44,Evening,440.66,HSR Layout
TXN111863,Dharwad Peda,2025-05-29,18:19:41,Evening,502.02,HSR Layout
TXN111864,Samosa,2024-08-25,08:09:39,Morning,50.44,Koramangala
TXN111865,Dharwad Peda,2024-12-03,16:30:12,Afternoon,416.28,HSR Layout
TXN111866,Kesar Peda,2024-09-10,16:10:38,Afternoon,479.56,HSR Layout
TXN111867,Laddoo (Boondi),2025-07-05,13:15:58,Afternoon,715.5,RR Nagar
TXN111868,Kaju Katli,2024-10-21,19:31:15,Evening,1312.73,Basavanagudi
TXN111869,Mysore Pak,2024-06-07,12:42:17,Afternoon,889.24,Electronic City
TXN111870,Gulab Jamun,2024-11-10,18:26:50,Evening,34.72,Malleswaram
TXN111871,Jalebi,2024-08-22,19:59:46,Evening,714.4,Malleswaram
TXN111872,Laddoo (Boondi),2025-03-25,10:53:56,Morning,827.07,Vijayanagar
TXN111873,Sohan Papdi,2025-01-18,19:17:12,Evening,654.36,Electronic City
TXN111874,Samosa,2024-04-24,17:16:25,Evening,66.13,Jayanagar
TXN111875,Chiroti,2024-09-06,18:25:18,Evening,340.43,Basavanagudi
TXN111876,Samosa,2024-05-06,13:08:38,Afternoon,40.6,Vijayanagar
TXN111877,Mysore Pak,2024-08-27,20:32:24,Evening,512.87,Indiranagar
TXN111878,Sohan Papdi,2024-08-28,15:42:07,Afternoon,259.15,Malleswaram
TXN111879,Milk Burfi,2024-03-14,16:39:45,Afternoon,449.76,Indiranagar
TXN111880,Badam Milk,2024-12-02,16:21:56,Afternoon,114.66,Jayanagar
TXN111881,Milk Burfi,2024-07-08,15:04:51,Afternoon,451.5,HSR Layout
TXN111882,Laddoo (Boondi),2025-03-16,19:31:44,Evening,879.46,Vijayanagar
TXN111883,Halwa (Assorted),2025-04-24,15:22:40,Afternoon,574.73,Basavanagudi
TXN111884,Samosa,2025-07-15,09:25:26,Morning,26.23,Koramangala
TXN111885,Laddoo (Boondi),2024-11-14,18:18:08,Evening,336.27,RR Nagar
TXN111886,Kesar Peda,2024-11-03,22:22:47,Night,692.49,Malleswaram
TXN111887,Sohan Papdi,2024-10-21,22:20:10,Night,379.34,Jayanagar
TXN111888,Samosa,2024-11-11,18:16:37,Evening,87.42,Basavanagudi
TXN111889,Milk Burfi,2024-05-12,21:47:45,Evening,499.85,Jayanagar
TXN111890,Dharwad Peda,2024-12-26,10:30:21,Morning,622.82,Vijayanagar
TXN111891,Dharwad Peda,2024-07-26,22:53:12,Night,518.66,HSR Layout
TXN111892,Jalebi,2024-02-21,22:02:30,Night,453.89,Malleswaram
TXN111893,Pista Roll,2024-04-30,22:32:22,Night,1154.56,Electronic City
TXN111894,Badam Milk,2024-09-03,09:57:23,Morning,197.63,RR Nagar
TXN111895,Rasgulla,2025-02-05,08:38:04,Morning,89.58,RR Nagar
TXN111896,Sohan Papdi,2024-07-29,09:09:32,Morning,668.75,Basavanagudi
TXN111897,Kesar Peda,2024-04-16,17:02:48,Evening,1324.25,Indiranagar
TXN111898,Jalebi,2025-04-21,20:01:06,Evening,206.04,Koramangala
TXN111899,Mysore Pak,2025-03-12,12:25:03,Afternoon,896.09,RR Nagar
TXN111900,Milk Burfi,2024-04-17,11:35:42,Morning,775.13,Koramangala
TXN111901,Mysore Pak,2024-03-16,14:06:17,Afternoon,496.94,Koramangala
TXN111902,Kaju Katli,2025-05-17,09:46:28,Morning,938.51,Electronic City
TXN111903,Jalebi,2025-07-14,08:52:31,Morning,146.65,RR Nagar
TXN111904,Badam Milk,2024-05-25,16:04:44,Afternoon,42.28,RR Nagar
TXN111905,Chiroti,2024-10-26,13:31:55,Afternoon,204.68,Indiranagar
TXN111906,Mysore Pak,2024-09-13,16:18:42,Afternoon,1128.16,RR Nagar
TXN111907,Milk Burfi,2024-12-17,16:51:58,Afternoon,693.49,Electronic City
TXN111908,Chiroti,2024-01-23,08:08:51,Morning,347.6,HSR Layout
TXN111909,Mysore Pak,2024-09-02,09:56:02,Morning,840.71,HSR Layout
TXN111910,Kesar Peda,2024-03-15,21:30:58,Evening,1101.93,HSR Layout
TXN111911,Kesar Peda,2025-03-31,16:47:14,Afternoon,1455.2,Electronic City
TXN111912,Kaju Katli,2024-03-20,10:20:10,Morning,1010.92,Electronic City
TXN111913,Dharwad Peda,2024-02-21,15:49:51,Afternoon,809.04,Basavanagudi
TXN111914,Kesar Peda,2025-05-09,08:09:06,Morning,613.69,Koramangala
TXN111915,Dharwad Peda,2024-10-27,13:13:29,Afternoon,314.18,Malleswaram
TXN111916,Milk Burfi,2024-09-11,17:53:55,Evening,603.15,Indiranagar
TXN111917,Mysore Pak,2024-06-06,18:36:28,Evening,504.77,Koramangala
TXN111918,Jalebi,2025-06-04,15:44:35,Afternoon,527.68,Jayanagar
TXN111919,Laddoo (Boondi),2025-04-14,08:20:23,Morning,707.38,Electronic City
TXN111920,Badam Milk,2025-03-10,15:48:29,Afternoon,110.75,Electronic City
TXN111921,Pista Roll,2025-06-16,10:16:41,Morning,849.28,RR Nagar
TXN111922,Laddoo (Boondi),2025-03-08,08:19:04,Morning,833.69,Basavanagudi
TXN111923,Samosa,2025-07-10,11:00:29,Morning,86.92,Jayanagar
TXN111924,Kesar Peda,2024-09-09,22:00:07,Night,266.16,Malleswaram
TXN111925,Kaju Katli,2024-05-10,16:52:58,Afternoon,1211.21,Jayanagar
TXN111926,Laddoo (Boondi),2024-03-04,10:01:18,Morning,652.85,Basavanagudi
TXN111927,Kesar Peda,2024-11-20,21:42:56,Evening,268.95,Koramangala
TXN111928,Kaju Katli,2025-04-13,22:34:31,Night,732.39,Electronic City
TXN111929,Sohan Papdi,2024-05-03,15:06:15,Afternoon,495.03,Vijayanagar
TXN111930,Jalebi,2024-02-29,20:05:17,Evening,372.19,RR Nagar
TXN111931,Pista Roll,2025-01-07,15:30:03,Afternoon,1711.57,HSR Layout
TXN111932,Rasgulla,2024-10-08,08:59:43,Morning,60.5,RR Nagar
TXN111933,Rasgulla,2024-02-15,09:01:59,Morning,42.06,Jayanagar
TXN111934,Chiroti,2025-03-21,13:42:01,Afternoon,344.56,Koramangala
TXN111935,Kesar Peda,2025-04-23,16:28:02,Afternoon,633.2,HSR Layout
TXN111936,Kesar Peda,2025-06-25,12:40:51,Afternoon,1367.7,Jayanagar
TXN111937,Mysore Pak,2025-06-06,14:32:35,Afternoon,686.6,Basavanagudi
TXN111938,Samosa,2024-06-22,22:28:48,Night,20.15,Electronic City
TXN111939,Kesar Peda,2024-05-01,13:31:15,Afternoon,1325.66,RR Nagar
TXN111940,Mysore Pak,2025-07-09,11:33:41,Morning,267.28,Jayanagar
TXN111941,Kaju Katli,2024-04-27,14:15:52,Afternoon,1371.03,Jayanagar
TXN111942,Rasgulla,2025-04-26,19:35:22,Evening,52.37,Jayanagar
TXN111943,Samosa,2024-07-25,20:01:37,Evening,65.25,HSR Layout
TXN111944,Sohan Papdi,2024-11-06,22:07:46,Night,534.84,Jayanagar
TXN111945,Sohan Papdi,2025-02-25,15:17:28,Afternoon,323.94,Basavanagudi
TXN111946,Laddoo (Boondi),2024-07-06,13:53:26,Afternoon,674.98,Electronic City
TXN111947,Kaju Katli,2025-01-24,12:53:44,Afternoon,2240.93,HSR Layout
TXN111948,Samosa,2024-10-30,12:19:49,Afternoon,40.595244801525716,Indiranagar
TXN111949,Gulab Jamun,2024-02-24,20:08:37,Evening,99.21,Malleswaram
TXN111950,Mysore Pak,2024-10-06,15:36:33,Afternoon,545.83,RR Nagar
TXN111951,Badam Milk,2024-06-29,09:27:09,Morning,146.4,Malleswaram
TXN111952,Kaju Katli,2024-03-28,19:07:46,Evening,2186.51,HSR Layout
TXN111953,Kaju Katli,2024-06-08,09:19:11,Morning,1199.42,Jayanagar
TXN111954,Mysore Pak,2024-01-20,10:31:56,Morning,551.72,Electronic City
TXN111955,Milk Burfi,2025-07-12,18:40:59,Evening,1051.64,Vijayanagar
TXN111956,Jalebi,2024-05-19,11:43:25,Morning,706.56,Malleswaram
TXN111957,Mysore Pak,2024-05-05,13:47:36,Afternoon,727.55,Electronic City
TXN111958,Chiroti,2025-06-14,21:25:27,Evening,303.42,Electronic City
TXN111959,Halwa (Assorted),2025-03-30,13:04:10,Afternoon,623.44,Electronic City
TXN111960,Sohan Papdi,2024-06-05,08:26:47,Morning,348.68,Malleswaram
TXN111961,Jalebi,2025-02-26,10:05:42,Morning,617.09,Malleswaram
TXN111962,Milk Burfi,2025-02-01,16:44:00,Afternoon,628.15,HSR Layout
TXN111963,Jalebi,2025-05-12,21:38:52,Evening,749.73,Malleswaram
TXN111964,Chiroti,2024-05-28,10:10:17,Morning,136.44,Basavanagudi
TXN111965,Chiroti,2024-12-11,14:34:56,Afternoon,396.69,Basavanagudi
TXN111966,Gulab Jamun,2024-07-09,12:53:21,Afternoon,146.99,Koramangala
